"content","timestamp","post__pagename","post__timestamp","post__message","target__display","target__headline","target__url","target__description","target__image__src","target__image__label"
"""7-årige prinsesse Josephine var opløst af gråd, da kongefamilien og seere under DRs hyldestshow fik fremvist en minde-video med klip fra nyligt afdøde prins Henriks liv. Flere hylder DR for det rørende indslag, der også gjorde kronprins Frederiks øjne blanke, men tv-stationen får også kritik for sin timing - og for ikke at skåne børnene."" #StopClickBait","28-05-2018 16:02","B.T.","28-05-2018 15:01","'der er sgu da ingen grund til at gøre ungerne kede af det!' 😠","bt.dk","Ét indslag til Frederiks show vækker harme: 'Hvad fanden har DR gang i?'","https://www.bt.dk/royale/et-indslag-til-frederiks-show-vaekker-harme-hvad-fanden-har-dr-gang-i","","images/image_140.jpg","Billedet indeholder sandsynligvis: en eller flere personer og folk, der står"
"""Bagmanden, der stod bag salget af MDMA til Adam Buk, som døde af stofferne, fik fire måneders fængsel. Adam Buks mor kalder dommen vanvittig."" #StopClickBait","28-05-2018 09:06","TV 2 NEWS","28-05-2018 06:39","""Det er fuldstændig vanvittigt.""","nyheder.tv2.dk","Mor kritiserer dom efter at have mistet søn: - Det er at gøre grin med os","http://nyheder.tv2.dk/lokalt/2018-05-27-mor-kritiserer-dom-efter-at-have-mistet-soen-det-er-at-goere-grin-med-os","","images/image_141.jpg","Billedet indeholder sandsynligvis: en eller flere personer, folk, der sidder, plante, træ, blomst, friluftsliv og natur"
"Hunde angreb et rådyr. Der opfordres til at have hunde i snor. #StopClickBait","26-05-2018 16:04","B.T.","25-05-2018 16:20","En tilfældig forbipasserende kvinde hørte pludselig lyde i skoven.","bt.dk","Efter skræmmende fund: Nu har Naturstyrelsen en bøn til alle hundeejere","https://www.bt.dk/danmark/efter-skraemmende-fund-nu-har-naturstyrelsen-en-boen-til-alle-hundeejere","","images/image_142.jpg","Billedet indeholder sandsynligvis: plante, græs, friluftsliv og natur"
"""Hvis de mange mennesker på Amalienborg drejede sig mod venstre i stedet for at kigge på balkonen, ville de se prinsesse Benedikte stå i et vindue og vinke med."" #StopClickBait","26-05-2018 16:01","B.T.","26-05-2018 15:56","Det kan godt være, at der ikke var plads på balkonen, men derfor kan man jo heldigvis godt vinke alligevel 👋","bt.dk","Ingen opdagede, hvem der OGSÅ vinkede ved Amalienborg","https://www.bt.dk/royale/ingen-opdagede-hvem-der-ogsaa-vinkede-ved-amalienborg","","images/image_143.jpg","Billedet indeholder sandsynligvis: friluftsliv"
"""Kun ganske kort inde i sangen afbrød Kendrick Lamar nemlig Delaney og skældte hende ud for at synge alle ordene i sangen, der hele fire gange i omkvædet indeholder det omstridte N-word - 'Nigga', der er et amerikansk slangord."" #StopClickBait","24-05-2018 20:01","Ekstra Bladet","23-05-2018 21:22","Hun bliver hånet i hele verden.","ekstrabladet.dk","Stjerne inviterede kvinde på scenen: 'Han ødelagde hendes liv'","https://ekstrabladet.dk/musik/intlmusiknyt/sort-stjerne-inviterede-hvid-kvinde-paa-scenen-nu-udsaettes-hun-for-net-had/7169006","Læs mere her","images/image_144.jpg","Billedet indeholder sandsynligvis: en eller flere personer og skæg"
"Thomas Thomasberg fra Hobro. #StopClickBait","24-05-2018 12:14","TV3 Sport Superliga","24-05-2018 12:05","🚨 BREAKING 🚨","tv3sport.dk","Bekræftet: Randers stjæler Superliga-konkurrenters træner","https://www.tv3sport.dk/sport/fodbold/nyheder/avis-randers-stjaeler-superliga-konkurrenters-traener","Randers FC har fundet deres kommende træner.","images/image_145.jpg","Billedet indeholder sandsynligvis: en eller flere personer og friluftsliv"
"""Skuespilleren Rudi Køhnke var her, der og allevegne i midten af 00’erne, hvor han blev landskendt for sine roller i filmene ’Nordkraft’ og ’Fidibus’, men siden har angsten fået taget i skuespilleren, og i dag styrer det hele hans liv."" #StopClickBait","23-05-2018 17:48","B.T.","22-05-2018 18:18","""For andre mennesker er jeg arrogant, når jeg egentlig er skidebange""","bt.dk","Dansk skuespiller var alle vegne - pludselig forsvandt han: Nu fortæller han om sin sygdom","https://www.bt.dk/film-og-tv/dansk-skuespiller-var-alle-vegne-pludselig-forsvandt-han-nu-fortaeller-han-om","","images/image_146.jpg","Billedet indeholder sandsynligvis: en eller flere personer, skæg, himmel, friluftsliv og nærbillede"
"""For 10 år siden smeltede Tom Kaulitz pigehjerter, da han optrådte med sit tyske emo-punkband Tokio Hotel. I dag er det supermodellen Heidi Klums hjerte, han bejler til."" #SttopClickBait","23-05-2018 15:08","Ekstra Bladet","28-03-2018 15:07","Han smeltede alle pigehjerter for 10 år siden. Nu har han også smeltet Heidis ❤️","ekstrabladet.dk","Heidi Klum scorer 16 år yngre teenage-idol","https://ekstrabladet.dk/flash/udlandkendte/heidi-klum-scorer-16-aar-yngre-teenage-idol/7095873","","images/image_147.jpg","Billedet indeholder sandsynligvis: en eller flere personer"
"""Men flere elever mødte ifølge rektor Lotte Büchert berusede op i skole tirsdag, ligesom de drak i løbet af formiddagen, og det førte til, at gymnasiet valgte at aflyse dagen."" #StopClickBait","23-05-2018 12:17","B.T.","23-05-2018 08:41","Straffen er hverken acceptabel eller retfærdig, mener eleverne.","bt.dk","Sidste skoledag på gymnasium aflyst efter uroligheder - elever er vrede","http://www.bt.dk/danmark/sidste-skoledag-paa-gymnasium-aflyst-efter-uroligheder-elever-er-vrede","","images/image_148.jpg","Billedet indeholder sandsynligvis: en eller flere personer, drink og indendørs"
"""Det er dog langt fra noget, som genkendes på Aiad Mehdi arbejdsplads, Viito Group i København, hvor han dagligt yder telefonisk kunderådgivning."" #StopClickBait","23-05-2018 00:08","TV 2 NEWS","22-05-2018 22:26","Denne virksomhed kan ikke genkende det billede af fastende muslimer, som Inger Støjberg tegner i et debatindlæg.","nyheder.tv2.dk","Er på job, men har ikke spist siden midnat: - Det påvirker ikke min arbejdsevne","http://nyheder.tv2.dk/samfund/2018-05-22-er-paa-job-men-har-ikke-spist-siden-midnat-det-paavirker-ikke-min-arbejdsevne","","images/image_149.jpg","Billedet indeholder sandsynligvis: en eller flere personer og nærbillede"
"""To børn bliver inden længe til tre for 'De unge mødre'-deltageren, der er gravid igen."" #StopClickBait","22-05-2018 23:51","B.T.","22-05-2018 22:40","»Det hele skal nok gå. Det bliver hårdt, men det skal nok gå.«","bt.dk","Princess Natascha afslører sin lykkelige nyhed: 'Jeg glæder mig sindssygt'","https://www.bt.dk/film-og-tv/princess-natascha-afsloerer-sin-lykkelige-nyhed-jeg-glaeder-mig-sindssygt","","images/image_150.jpg","Billedet indeholder sandsynligvis: en eller flere personer, baby og nærbillede"
"6 millioner + evt. bonusser. #StopClickBait","22-05-2018 18:36","TV3 Sport Superliga","22-05-2018 18:23","Er Gammelby prisen værd - Hvad mener du?","tv3sport.dk","Avis: Så meget betaler BIF for Gammelby","https://www.tv3sport.dk/sport/fodbold/nyheder/avis-sa-meget-betaler-bif-for-gammelby","SE MERE HER.","images/image_151.jpg","Billedet indeholder sandsynligvis: en eller flere personer og folk, der står"
"""Selv hvis kun en eneste bil kører forbi vinduet og forstyrrer søvnen i løbet af natten, vil det øge kroppens kolesteroltal og blodtrykket. Desuden påvirker det hjertet negativt. Dermed øges risikoen for hjerteanfald, skriver Nettavisen."" #StopClickBait","22-05-2018 18:27","B.T.","22-05-2018 15:20","Ahvad?! 😳","bt.dk","Ny forskning: Derfor må du IKKE sove med åbent vindue","https://www.bt.dk/danmark/klar-fra-some-ny-forskning-derfor-maa-du-ikke-sove-med-aabent-vindue","","images/image_152.jpg","Billedet indeholder sandsynligvis: en eller flere personer og indendørs"
"Amazon. #StopClickBait","22-05-2018 07:55","Avisen.dk","22-05-2018 06:04","Hvis firmaet kommer til Danmark, vil det til at koste arbejdspladser og skatteindtægter, vurderer eksperter.","avisen.dk","Gigantisk firma kommer til Danmark: ""Jeg er pissebange på mine børns vegne""","http://avisen.dk/gigantisk-firma-kommer-til-danmark-jeg-er-pisse-ba_498475.aspx","Læs mere her.","images/image_153.jpg","Billedet indeholder sandsynligvis: en eller flere personer og nærbillede"
"""I marts begyndte Styrelsen for Arbejdsmarked og Rekruttering at foretage kontrol af flypassagerer på sociale ydelser, der er på vej ud af landet."" #StopClickBait","20-05-2018 09:35","B.T.","20-05-2018 08:53","Mere end 600 rejsende er allerede blevet stoppet i Kastrup Lufthavn.","bt.dk","Ny type lufthavnskontrol: 18 indberettet til kommunen","https://www.bt.dk/krimi/ny-type-lufthavnskontrol-18-indberettet-til-kommunen","","images/image_154.jpg","Billedet indeholder sandsynligvis: en eller flere personer"
"Beckham tyggede tyggegummi til dagens royale bryllup. #StopClickBait","19-05-2018 19:30","B.T.","19-05-2018 18:10","'Det gør mig flov over at være britisk'.","bt.dk","Tv-seere undrer sig over David Beckham","https://www.bt.dk/royale/tv-seere-undrer-sig-over-david-beckham-det-goer-mig-flov-over-at-vaere-britisk","","images/image_155.jpg","Billedet indeholder sandsynligvis: en eller flere personer, skæg og nærbillede"
"""For nylig skulle jeg for eksempel bruge nogle terninger i sjove farver. En butik i Holbæk kunne - via Postnord - tilbyde at fragte dem til min postkasse for 59 kroner."" #StopClickBait","19-05-2018 11:54","","","","bt.dk","Astrups Lørdagsbrok: Postnord, hvordan kan I kræve 59 kroner for DET - luk jer selv!","https://www.bt.dk/blogs/astrups-loerdagsbrok-postnord-hvordan-kan-i-kraeve-59-kroner-for-det-luk-jer-selv","Læs mere her.","images/image_156.jpg","Billedet indeholder sandsynligvis: en eller flere personer, skæg og nærbillede"
"""Hidtil har Peter Madsen fra Refshaleøen været underlagt besøgs- og brevkontrol, men den er nu ophævet."" #StopClickBait","19-05-2018 00:07","B.T.","18-05-2018 20:17","Peter Madsen får nu friere tøjler.","bt.dk","Sejr til Peter Madsen: Nu får han en helt ny hverdag i fængslet","https://www.bt.dk/krimi/sejr-til-peter-madsen-nu-faar-han-en-helt-ny-hverdag-i-faengslet","Læs mere her.","images/image_157.jpg","Billedet indeholder sandsynligvis: en eller flere personer, hat, friluftsliv og nærbillede"
"Arsenal. #StopClickBait","17-05-2018 12:59","B.T. Sport","17-05-2018 11:02","Wow!","bt.dk","Stort medie: Laudrup er 'blandt favoritterne' til kæmpe Premier League-job","https://www.bt.dk/fodbold/stort-medie-laudrup-er-blandt-favoritterne-til-kaempe-job","","images/image_158.jpg","Billedet indeholder sandsynligvis: en eller flere personer og folk, der sidder"
"""Den kendte tv-vært og nu forhenværende P3-redaktør Adam Duvå Hall har sagt op hos Danmarks Radio."" #StopClickBait","17-05-2018 10:23","Ekstra Bladet","06-04-2018 07:13","Tv-værten er færdig på DR.","ekstrabladet.dk","Kendt DR-profil har sagt op","https://ekstrabladet.dk/flash/dkkendte/kendt-dr-profil-har-sagt-op/7105198","","images/image_159.jpg","Billedet indeholder sandsynligvis: himmel"
"""To gange på 14 dage har Fødevarestyrelsen været forbi Chopsticks House i Esbjerg. Og den var ikke imponeret."" #StopClickBait","15-05-2018 18:00","Smiley-Rapporten","15-05-2018 16:25","Denne gang fik Fødevarestyrelsen NOK og smed en bøde ind ad brevsprækken.","newsbreak.dk","Helt sygt: Varm rå fisk lå frit fremme i møgbeskidt restaurant","https://newsbreak.dk/restaurant-chopsticks-house/","Fødevarekontrol.","images/image_160.jpg","Billedet indeholder sandsynligvis: en eller flere personer og nærbillede"
"Andreas Bjelland. #StopClickBait","15-05-2018 09:15","TV3 Sport Superliga","15-05-2018 08:55","Hvad siger F.C. København-fansene til den?","tv3sport.dk","Frimann til FCK: Hent denne landsholdsspiller til forsvaret","https://www.tv3sport.dk/sport/fodbold/nyheder/frimann-til-fck-hent-denne-landsholdsspiller-til-forsvaret","SE MERE HER.","images/image_161.jpg","Billedet indeholder sandsynligvis: en eller flere personer"
"Nej til shorts og korte nederdele hos Jyllands-Posten. #StopClickBait","14-05-2018 22:55","B.T.","14-05-2018 21:10","Er det en god idé at forbyde shorts på arbejdspladsen? 🤔👕👖","bt.dk","Intern mail afslører: Stor dansk virksomhed forbyder shorts - 'det er en arbejdsplads, ikke en campingplads'","https://www.bt.dk/erhverv/intern-mail-afsloerer-stor-dansk-virksomhed-forbyder-shorts-det-er-en-arbejdsplads","","images/image_162.jpg","Billedet indeholder sandsynligvis: folk, der står"
"Peter Ingemann har klappet en kvinde i nummeren. ""- Det var altså bare min kone, og jeg kunne simpelthen ikke lade være, når hun har så indbydende en bagdel. Jeg troede, at folk godt kunne forstå joken, men der skal åbenbart stå 'Dette Er En Joke,' før folk ved, at de ikke skal tage det så seriøst, siger Peter Ingemann til BT."" #StopClickBait","14-05-2018 20:15","Avisen.dk","14-05-2018 19:29","Er det god humor? Eller er det dumt at lave grin med emnet?  Helt i orden = 👍 Dumt = 😡","avisen.dk","Kendt TV 2-vært i ""brøler"": Jeg er flov - frygter for mit job","https://www.avisen.dk/kendt-tv-2-vaert-klaskede-kvinde-i-bagdelen-nu_498180.aspx","","images/image_163.jpg","Billedet indeholder sandsynligvis: en eller flere personer, nærbillede og friluftsliv"
"""Natten til fredag kørte hundredevis af bilister for stærkt lige ved vejarbejdet på Køge Bugt Motorvejen. Mange af dem får nu kæmpemæssige bøder."" #StopClickBait","12-05-2018 12:14","B.T.","12-05-2018 06:30","Det blev en meget dyr fornøjelse for en del bilister.","bt.dk","Bøderegn på motorvejen: Mange bilister får bøde på over 10.000 kroner","http://www.bt.dk/danmark/boederegn-paa-motorvejen-mange-bilister-faar-boede-paa-over-10.000-kroner","","images/image_164.jpg","Billedet indeholder sandsynligvis: himmel, nat og friluftsliv"
"""En 28-årig mand med syrisk statsborgerskab kan nu se frem til 10 måneder bag tremmer og derefter en ubetinget udvisning fra Danmark."" #StopClickBait","10-05-2018 17:28","Avisen.dk","10-05-2018 15:08","Også medarbejdere i et fitness-center og en sportsbutik blev truet.","avisen.dk","Syrer truede ansatte på jobcenter - her er straffen","https://www.avisen.dk/syrer-truede-ansatte-paa-jobcenter-her-er-straffen_497623.aspx","","images/image_165.jpg","Billedet indeholder sandsynligvis: en eller flere personer og skærm"
"""Her har flere skoler således set sig nødsaget til at udskifte de klassiske analoge ure med digitalure i eksamenslokalerne, fordi flere elever simpelthen klager over, at de har svært ved at aflæse det korrekte klokkeslæt. Det skriver The Telegraph."" #StopClickBait","10-05-2018 14:14","B.T.","10-05-2018 12:20","Mon der er samme problem blandt de unge i Danmark? 🤔","bt.dk","Flere skoler piller urene ned - af en virkelig dum grund","https://www.bt.dk/udland/flere-skoler-piller-urene-ned-af-en-virkelig-dum-grund","","images/image_166.jpg","Billedet indeholder sandsynligvis: en eller flere personer, folk, der sidder og indendørs"
"""Enhedslisten vil gøre København mere fri for biltrafik ved at pålægge brugere af biler en årlig afgift på op imod 10.000 kr. for at have en bil i byen. Det vil altså sige, at helt almindelige danskere kan risikere at betale op imod 10.000 ekstra om året!"" #StopClickBait","08-05-2018 10:46","B.T.","07-05-2018 14:50","'Det er udelukkende de lavtlønnede og kortuddannede borgere, der rammes.'","bt.dk","Ny idé truer titusindvis: 'Helt almindelige danskere kan risikere at betale op imod 10.000 ekstra om året!'","https://www.bt.dk/blogs/klar-laest-ny-ide-truer-titusindvis-helt-almindelige-danskere-kan-risikere-at-betale","","images/image_167.jpg","Ingen automatisk alternativ tekst tilgængelig."
"""Hvert år køber danskerne mere end 25 millioner knive, gafler, kopper, tallerkener og sugerør af plast i Føtex, men fra nytår er det slut. Som den første danske supermarkedskæde dropper Føtex alt salg af engangsservice lavet af plast."" #StopClickBait","08-05-2018 10:35","B.T.","08-05-2018 09:42","Nu er det snart slut ☝","bt.dk","Supermarkedsgigant dropper salg af populær vare: 'Det er første skridt'","http://www.bt.dk/erhverv/supermarkedsgigant-dropper-salg-af-populaer-vare-det-er-foerste-skridt","","images/image_168.jpg","Billedet indeholder sandsynligvis: en eller flere personer, folk, der står og mad"
"Nårh ja, der var lige det med SKAT 😃 ""»Ja, det gør man! Jeg har betalt over 100.000 kroner til SKAT. HVILKET JEG SYNES ER SÅ LATTERLIGT"" #StopClickBait","08-05-2018 08:42","B.T.","08-05-2018 08:18","»Jeg fik bare et chok, da jeg ringede til SKAT og fandt ud af at jeg skulle betale SÅ meget.« 💸💸","bt.dk","Tidligere Paradise-vinder afslører: Nej, man får IKKE hele gevinsten","https://www.bt.dk/film-og-tv/tidligere-paradise-vinder-afsloerer-nej-man-faar-ikke-hele-gevinsten","","images/image_169.jpg","Billedet indeholder sandsynligvis: en eller flere personer og indendørs"
